X Y Z
4.546390e+06 1.086106e+06 4.935964e+06
4.547103e+06 1.093380e+06 4.933689e+06
4.547811e+06 1.100653e+06 4.931408e+06
4.548513e+06 1.107925e+06 4.929120e+06
4.549209e+06 1.115195e+06 4.926827e+06
4.549900e+06 1.122464e+06 4.924527e+06
4.550584e+06 1.129731e+06 4.922221e+06
4.551263e+06 1.136997e+06 4.919908e+06
4.551936e+06 1.144261e+06 4.917590e+06
4.552603e+06 1.151524e+06 4.915265e+06
4.553264e+06 1.158785e+06 4.912933e+06
4.553919e+06 1.166045e+06 4.910596e+06
4.554569e+06 1.173303e+06 4.908252e+06
4.555212e+06 1.180560e+06 4.905902e+06
4.555850e+06 1.187814e+06 4.903546e+06
4.556482e+06 1.195068e+06 4.901183e+06
4.557108e+06 1.202319e+06 4.898814e+06
4.557728e+06 1.209570e+06 4.896439e+06
4.558343e+06 1.216818e+06 4.894058e+06
4.558951e+06 1.224065e+06 4.891671e+06
4.559554e+06 1.231310e+06 4.889277e+06
4.560151e+06 1.238554e+06 4.886877e+06
4.560742e+06 1.245796e+06 4.884471e+06
4.561327e+06 1.253036e+06 4.882058e+06
4.561906e+06 1.260275e+06 4.879640e+06
4.562480e+06 1.267512e+06 4.877215e+06
4.563047e+06 1.274748e+06 4.874784e+06
4.563609e+06 1.281981e+06 4.872347e+06
4.564165e+06 1.289214e+06 4.869903e+06
4.564715e+06 1.296444e+06 4.867454e+06
4.565260e+06 1.303673e+06 4.864998e+06
4.565798e+06 1.310900e+06 4.862536e+06
4.566331e+06 1.318125e+06 4.860068e+06
4.566858e+06 1.325348e+06 4.857593e+06
4.567379e+06 1.332570e+06 4.855113e+06
4.567894e+06 1.339790e+06 4.852626e+06
4.568403e+06 1.347009e+06 4.850133e+06
4.568906e+06 1.354225e+06 4.847634e+06
4.569404e+06 1.361440e+06 4.845129e+06
4.569896e+06 1.368653e+06 4.842618e+06
4.570382e+06 1.375865e+06 4.840100e+06
4.570862e+06 1.383074e+06 4.837577e+06
4.571336e+06 1.390282e+06 4.835047e+06
4.571805e+06 1.397488e+06 4.832511e+06
4.572267e+06 1.404692e+06 4.829969e+06
4.572724e+06 1.411894e+06 4.827421e+06
4.573175e+06 1.419095e+06 4.824867e+06
4.573620e+06 1.426294e+06 4.822306e+06
4.574060e+06 1.433490e+06 4.819740e+06
4.574493e+06 1.440686e+06 4.817167e+06
4.574921e+06 1.447879e+06 4.814588e+06
4.575343e+06 1.455070e+06 4.812003e+06
4.575759e+06 1.462259e+06 4.809412e+06
4.576169e+06 1.469447e+06 4.806815e+06
4.576573e+06 1.476633e+06 4.804212e+06
4.576972e+06 1.483817e+06 4.801603e+06
4.577365e+06 1.490998e+06 4.798987e+06
4.577752e+06 1.498178e+06 4.796366e+06
4.578133e+06 1.505357e+06 4.793738e+06
4.578508e+06 1.512533e+06 4.791105e+06
4.578877e+06 1.519707e+06 4.788465e+06
4.579241e+06 1.526879e+06 4.785819e+06
4.579599e+06 1.534050e+06 4.783167e+06
4.579950e+06 1.541218e+06 4.780509e+06
4.580297e+06 1.548384e+06 4.777845e+06
4.580637e+06 1.555549e+06 4.775175e+06
4.580971e+06 1.562711e+06 4.772499e+06
4.581300e+06 1.569872e+06 4.769817e+06
4.581623e+06 1.577030e+06 4.767129e+06
4.581940e+06 1.584187e+06 4.764435e+06
4.582251e+06 1.591341e+06 4.761734e+06
4.582556e+06 1.598494e+06 4.759028e+06
4.582856e+06 1.605644e+06 4.756316e+06
4.583149e+06 1.612793e+06 4.753597e+06
4.583437e+06 1.619939e+06 4.750873e+06
4.583719e+06 1.627083e+06 4.748142e+06
4.583996e+06 1.634226e+06 4.745406e+06
4.584266e+06 1.641366e+06 4.742664e+06
4.584530e+06 1.648504e+06 4.739915e+06
4.584789e+06 1.655640e+06 4.737161e+06
4.585042e+06 1.662774e+06 4.734400e+06
4.585289e+06 1.669906e+06 4.731634e+06
4.585531e+06 1.677035e+06 4.728861e+06
4.585766e+06 1.684163e+06 4.726083e+06
4.585996e+06 1.691288e+06 4.723298e+06
4.586219e+06 1.698412e+06 4.720508e+06
4.586437e+06 1.705533e+06 4.717712e+06
4.586650e+06 1.712652e+06 4.714909e+06
4.586856e+06 1.719769e+06 4.712101e+06
4.587057e+06 1.726883e+06 4.709287e+06
4.587251e+06 1.733996e+06 4.706466e+06
4.587440e+06 1.741106e+06 4.703640e+06
4.587623e+06 1.748214e+06 4.700808e+06
4.587801e+06 1.755320e+06 4.697970e+06
4.587972e+06 1.762424e+06 4.695126e+06
4.588138e+06 1.769525e+06 4.692276e+06
4.588297e+06 1.776625e+06 4.689420e+06
4.588451e+06 1.783722e+06 4.686558e+06
4.588599e+06 1.790816e+06 4.683690e+06
4.588742e+06 1.797909e+06 4.680816e+06
4.588878e+06 1.804999e+06 4.677936e+06
4.589009e+06 1.812087e+06 4.675051e+06
4.589134e+06 1.819173e+06 4.672159e+06
4.589253e+06 1.826256e+06 4.669262e+06
4.589366e+06 1.833337e+06 4.666358e+06
4.589474e+06 1.840416e+06 4.663449e+06
4.589575e+06 1.847492e+06 4.660534e+06
4.589671e+06 1.854567e+06 4.657613e+06
4.589761e+06 1.861638e+06 4.654686e+06
4.589845e+06 1.868708e+06 4.651753e+06
4.589923e+06 1.875775e+06 4.648814e+06
4.589996e+06 1.882840e+06 4.645870e+06
4.590063e+06 1.889902e+06 4.642919e+06
4.590124e+06 1.896962e+06 4.639963e+06
4.590179e+06 1.904020e+06 4.637001e+06
4.590228e+06 1.911075e+06 4.634032e+06
4.590271e+06 1.918128e+06 4.631058e+06
4.590309e+06 1.925178e+06 4.628079e+06
4.590341e+06 1.932226e+06 4.625093e+06
4.590367e+06 1.939272e+06 4.622101e+06
4.590387e+06 1.946315e+06 4.619104e+06
4.590401e+06 1.953355e+06 4.616101e+06
4.590410e+06 1.960394e+06 4.613092e+06
4.590412e+06 1.967429e+06 4.610077e+06
4.590409e+06 1.974463e+06 4.607056e+06
4.590400e+06 1.981493e+06 4.604029e+06
4.590385e+06 1.988522e+06 4.600997e+06
4.590365e+06 1.995547e+06 4.597959e+06
4.590338e+06 2.002571e+06 4.594914e+06
4.590306e+06 2.009592e+06 4.591865e+06
4.590268e+06 2.016610e+06 4.588809e+06
4.590224e+06 2.023625e+06 4.585747e+06
4.590175e+06 2.030639e+06 4.582680e+06
4.590119e+06 2.037649e+06 4.579607e+06
4.590058e+06 2.044657e+06 4.576528e+06
4.589991e+06 2.051663e+06 4.573443e+06
4.589918e+06 2.058666e+06 4.570353e+06
4.589839e+06 2.065666e+06 4.567257e+06
4.589755e+06 2.072664e+06 4.564155e+06
4.589664e+06 2.079659e+06 4.561047e+06
4.589568e+06 2.086651e+06 4.557933e+06
4.589466e+06 2.093641e+06 4.554814e+06
4.589358e+06 2.100628e+06 4.551689e+06
4.589245e+06 2.107613e+06 4.548558e+06
4.589125e+06 2.114595e+06 4.545421e+06
4.589000e+06 2.121574e+06 4.542279e+06
4.588869e+06 2.128551e+06 4.539131e+06
4.588732e+06 2.135524e+06 4.535977e+06
4.588589e+06 2.142496e+06 4.532817e+06
4.588441e+06 2.149464e+06 4.529652e+06
4.588286e+06 2.156430e+06 4.526481e+06
4.588126e+06 2.163393e+06 4.523304e+06
4.587960e+06 2.170354e+06 4.520122e+06
4.587788e+06 2.177311e+06 4.516933e+06
4.587611e+06 2.184266e+06 4.513739e+06
4.587427e+06 2.191218e+06 4.510540e+06
4.587238e+06 2.198168e+06 4.507334e+06
4.587043e+06 2.205114e+06 4.504123e+06
4.586842e+06 2.212058e+06 4.500906e+06
4.586636e+06 2.218999e+06 4.497684e+06
4.586423e+06 2.225938e+06 4.494456e+06
4.586205e+06 2.232873e+06 4.491222e+06
4.585981e+06 2.239806e+06 4.487982e+06
4.585751e+06 2.246736e+06 4.484737e+06
4.585515e+06 2.253663e+06 4.481486e+06
4.585274e+06 2.260587e+06 4.478230e+06
4.585026e+06 2.267508e+06 4.474967e+06
4.584773e+06 2.274427e+06 4.471699e+06
4.584514e+06 2.281342e+06 4.468426e+06
4.584249e+06 2.288255e+06 4.465147e+06
4.583979e+06 2.295165e+06 4.461862e+06
4.583702e+06 2.302072e+06 4.458571e+06
4.583420e+06 2.308976e+06 4.455275e+06
4.583132e+06 2.315877e+06 4.451973e+06
4.582838e+06 2.322775e+06 4.448666e+06
4.582538e+06 2.329670e+06 4.445353e+06
4.582233e+06 2.336563e+06 4.442034e+06
4.581922e+06 2.343452e+06 4.438710e+06
4.581605e+06 2.350339e+06 4.435380e+06
4.581282e+06 2.357222e+06 4.432044e+06
4.580953e+06 2.364103e+06 4.428703e+06
4.580618e+06 2.370980e+06 4.425356e+06
4.580278e+06 2.377855e+06 4.422004e+06
4.579932e+06 2.384726e+06 4.418646e+06
4.579580e+06 2.391595e+06 4.415282e+06
4.579222e+06 2.398460e+06 4.411913e+06
4.578859e+06 2.405323e+06 4.408538e+06
4.578489e+06 2.412182e+06 4.405158e+06
4.578114e+06 2.419039e+06 4.401772e+06
4.577733e+06 2.425892e+06 4.398381e+06
4.577346e+06 2.432742e+06 4.394983e+06
4.576954e+06 2.439589e+06 4.391581e+06
4.576555e+06 2.446433e+06 4.388173e+06
4.576151e+06 2.453274e+06 4.384759e+06
4.575741e+06 2.460112e+06 4.381340e+06
4.575325e+06 2.466947e+06 4.377915e+06
4.574903e+06 2.473779e+06 4.374484e+06
4.574476e+06 2.480607e+06 4.371048e+06
4.574043e+06 2.487433e+06 4.367607e+06
4.573604e+06 2.494255e+06 4.364160e+06
4.573159e+06 2.501074e+06 4.360707e+06
4.572708e+06 2.507890e+06 4.357249e+06
4.572252e+06 2.514703e+06 4.353786e+06
4.571789e+06 2.521513e+06 4.350317e+06
4.571321e+06 2.528319e+06 4.346842e+06
4.570847e+06 2.535122e+06 4.343362e+06
4.570368e+06 2.541922e+06 4.339876e+06
4.569882e+06 2.548719e+06 4.336385e+06
4.569391e+06 2.555513e+06 4.332889e+06
4.568894e+06 2.562303e+06 4.329387e+06
4.568391e+06 2.569090e+06 4.325879e+06
4.567882e+06 2.575874e+06 4.322366e+06
4.567368e+06 2.582654e+06 4.318847e+06
4.566847e+06 2.589432e+06 4.315323e+06
4.566321e+06 2.596206e+06 4.311794e+06
4.565789e+06 2.602976e+06 4.308259e+06
4.565252e+06 2.609744e+06 4.304719e+06
4.564708e+06 2.616508e+06 4.301173e+06
4.564159e+06 2.623269e+06 4.297621e+06
4.563604e+06 2.630026e+06 4.294065e+06
4.563043e+06 2.636780e+06 4.290502e+06
4.562476e+06 2.643531e+06 4.286935e+06
4.561904e+06 2.650279e+06 4.283362e+06
4.561325e+06 2.657023e+06 4.279783e+06
4.560741e+06 2.663764e+06 4.276199e+06
4.560151e+06 2.670501e+06 4.272610e+06
4.559556e+06 2.677235e+06 4.269015e+06
4.558954e+06 2.683965e+06 4.265415e+06
4.558347e+06 2.690693e+06 4.261809e+06
4.557734e+06 2.697416e+06 4.258198e+06
4.557115e+06 2.704137e+06 4.254582e+06
4.556490e+06 2.710853e+06 4.250960e+06
4.555860e+06 2.717567e+06 4.247333e+06
4.555224e+06 2.724277e+06 4.243701e+06
4.554582e+06 2.730983e+06 4.240063e+06
4.553934e+06 2.737686e+06 4.236419e+06
4.553280e+06 2.744386e+06 4.232771e+06
4.552621e+06 2.751082e+06 4.229117e+06
4.551956e+06 2.757775e+06 4.225457e+06
4.551285e+06 2.764464e+06 4.221792e+06
4.550608e+06 2.771149e+06 4.218122e+06
4.549926e+06 2.777831e+06 4.214447e+06
4.549237e+06 2.784510e+06 4.210766e+06
4.548543e+06 2.791185e+06 4.207080e+06
4.547843e+06 2.797856e+06 4.203388e+06
4.547138e+06 2.804524e+06 4.199691e+06
4.546426e+06 2.811189e+06 4.195989e+06
4.545709e+06 2.817849e+06 4.192282e+06
4.544986e+06 2.824506e+06 4.188569e+06
4.544257e+06 2.831160e+06 4.184851e+06
4.543522e+06 2.837810e+06 4.181127e+06
4.542782e+06 2.844456e+06 4.177399e+06
4.542036e+06 2.851099e+06 4.173665e+06
4.541284e+06 2.857738e+06 4.169925e+06
4.540526e+06 2.864374e+06 4.166181e+06
4.539763e+06 2.871005e+06 4.162431e+06
4.538993e+06 2.877634e+06 4.158675e+06
4.538218e+06 2.884258e+06 4.154915e+06
4.537437e+06 2.890879e+06 4.151149e+06
4.536651e+06 2.897496e+06 4.147378e+06
4.535858e+06 2.904109e+06 4.143602e+06
4.535060e+06 2.910719e+06 4.139820e+06
4.534256e+06 2.917325e+06 4.136034e+06
4.533447e+06 2.923928e+06 4.132241e+06
4.532631e+06 2.930526e+06 4.128444e+06
4.531810e+06 2.937121e+06 4.124642e+06
4.530983e+06 2.943712e+06 4.120834e+06
4.530150e+06 2.950300e+06 4.117021e+06
4.529311e+06 2.956883e+06 4.113203e+06
4.528467e+06 2.963463e+06 4.109379e+06
4.527617e+06 2.970039e+06 4.105550e+06
4.526761e+06 2.976611e+06 4.101717e+06
4.525899e+06 2.983180e+06 4.097877e+06
4.525032e+06 2.989744e+06 4.094033e+06
4.524159e+06 2.996305e+06 4.090184e+06
4.523280e+06 3.002862e+06 4.086329e+06
4.522395e+06 3.009416e+06 4.082469e+06
4.521505e+06 3.015965e+06 4.078604e+06
4.520608e+06 3.022510e+06 4.074734e+06
4.519706e+06 3.029052e+06 4.070858e+06
4.518799e+06 3.035590e+06 4.066978e+06
4.517885e+06 3.042124e+06 4.063092e+06
4.516966e+06 3.048654e+06 4.059201e+06
4.516041e+06 3.055180e+06 4.055305e+06
4.515110e+06 3.061702e+06 4.051404e+06
4.514173e+06 3.068221e+06 4.047497e+06
4.513231e+06 3.074735e+06 4.043586e+06
4.512283e+06 3.081245e+06 4.039669e+06
4.511329e+06 3.087752e+06 4.035747e+06
4.510370e+06 3.094255e+06 4.031820e+06
4.509404e+06 3.100753e+06 4.027888e+06
4.508433e+06 3.107248e+06 4.023951e+06
4.507457e+06 3.113739e+06 4.020009e+06
4.506474e+06 3.120225e+06 4.016061e+06
4.505486e+06 3.126708e+06 4.012109e+06
4.504492e+06 3.133187e+06 4.008151e+06
4.503492e+06 3.139662e+06 4.004188e+06
4.502486e+06 3.146132e+06 4.000221e+06
4.501475e+06 3.152599e+06 3.996248e+06
4.500458e+06 3.159062e+06 3.992270e+06
4.499435e+06 3.165521e+06 3.988287e+06
4.498407e+06 3.171975e+06 3.984299e+06
4.497372e+06 3.178426e+06 3.980306e+06
4.496332e+06 3.184872e+06 3.976307e+06
4.495287e+06 3.191315e+06 3.972304e+06
4.494235e+06 3.197753e+06 3.968296e+06
4.493178e+06 3.204187e+06 3.964282e+06
4.492115e+06 3.210617e+06 3.960264e+06
4.491046e+06 3.217043e+06 3.956240e+06
4.489972e+06 3.223465e+06 3.952212e+06
4.488892e+06 3.229883e+06 3.948178e+06
4.487806e+06 3.236297e+06 3.944140e+06
4.486714e+06 3.242706e+06 3.940096e+06
4.485617e+06 3.249112e+06 3.936048e+06
4.484514e+06 3.255513e+06 3.931994e+06
4.483405e+06 3.261910e+06 3.927936e+06
4.482291e+06 3.268303e+06 3.923872e+06
4.481170e+06 3.274691e+06 3.919803e+06
4.480044e+06 3.281076e+06 3.915730e+06
4.478913e+06 3.287456e+06 3.911651e+06
4.477775e+06 3.293832e+06 3.907568e+06
4.476632e+06 3.300204e+06 3.903479e+06
4.475483e+06 3.306572e+06 3.899386e+06
4.474329e+06 3.312935e+06 3.895288e+06
4.473169e+06 3.319294e+06 3.891184e+06
4.472003e+06 3.325649e+06 3.887076e+06
4.470831e+06 3.332000e+06 3.882963e+06
4.469654e+06 3.338346e+06 3.878844e+06
4.468470e+06 3.344689e+06 3.874721e+06
4.467282e+06 3.351026e+06 3.870593e+06
4.466087e+06 3.357360e+06 3.866460e+06
4.464887e+06 3.363689e+06 3.862322e+06
4.463681e+06 3.370014e+06 3.858179e+06
4.462469e+06 3.376335e+06 3.854032e+06
4.461252e+06 3.382651e+06 3.849879e+06
4.460029e+06 3.388963e+06 3.845721e+06
4.458800e+06 3.395271e+06 3.841559e+06
4.457566e+06 3.401574e+06 3.837392e+06
4.456326e+06 3.407873e+06 3.833219e+06
4.455080e+06 3.414167e+06 3.829042e+06
4.453828e+06 3.420457e+06 3.824860e+06
4.452571e+06 3.426743e+06 3.820674e+06
4.451308e+06 3.433025e+06 3.816482e+06
4.450040e+06 3.439302e+06 3.812285e+06
4.448765e+06 3.445574e+06 3.808084e+06
4.447485e+06 3.451842e+06 3.803878e+06
4.446200e+06 3.458106e+06 3.799666e+06
4.444908e+06 3.464365e+06 3.795450e+06
4.443611e+06 3.470620e+06 3.791230e+06
4.442309e+06 3.476871e+06 3.787004e+06
4.441000e+06 3.483117e+06 3.782774e+06
4.439686e+06 3.489358e+06 3.778538e+06
4.438366e+06 3.495595e+06 3.774298e+06
4.437041e+06 3.501828e+06 3.770053e+06
4.435710e+06 3.508056e+06 3.765804e+06
4.434373e+06 3.514279e+06 3.761549e+06
4.433031e+06 3.520498e+06 3.757290e+06
4.431683e+06 3.526713e+06 3.753026e+06
4.430329e+06 3.532923e+06 3.748757e+06
4.428969e+06 3.539128e+06 3.744484e+06
4.427604e+06 3.545329e+06 3.740205e+06
4.426234e+06 3.551526e+06 3.735922e+06
4.424857e+06 3.557717e+06 3.731634e+06
4.423475e+06 3.563905e+06 3.727341e+06
4.422087e+06 3.570087e+06 3.723044e+06
4.420694e+06 3.576265e+06 3.718742e+06
4.419295e+06 3.582439e+06 3.714435e+06
4.417890e+06 3.588608e+06 3.710123e+06
4.416480e+06 3.594772e+06 3.705807e+06
4.415064e+06 3.600932e+06 3.701486e+06
4.413642e+06 3.607087e+06 3.697160e+06
4.412215e+06 3.613237e+06 3.692830e+06
4.410782e+06 3.619383e+06 3.688495e+06
4.409343e+06 3.625525e+06 3.684155e+06
4.407899e+06 3.631661e+06 3.679810e+06
4.406449e+06 3.637793e+06 3.675461e+06
4.404994e+06 3.643920e+06 3.671107e+06
4.403533e+06 3.650043e+06 3.666748e+06
4.402066e+06 3.656161e+06 3.662385e+06
4.400593e+06 3.662274e+06 3.658017e+06
4.399115e+06 3.668382e+06 3.653644e+06
4.397632e+06 3.674486e+06 3.649267e+06
4.396142e+06 3.680585e+06 3.644885e+06
4.394647e+06 3.686679e+06 3.640498e+06
4.393147e+06 3.692769e+06 3.636107e+06
4.391641e+06 3.698854e+06 3.631711e+06
4.390129e+06 3.704934e+06 3.627311e+06
4.388612e+06 3.711009e+06 3.622906e+06
4.387089e+06 3.717080e+06 3.618496e+06
4.385560e+06 3.723146e+06 3.614081e+06
4.384026e+06 3.729207e+06 3.609662e+06
4.382486e+06 3.735263e+06 3.605239e+06
4.380940e+06 3.741314e+06 3.600811e+06
4.379389e+06 3.747361e+06 3.596378e+06
4.377833e+06 3.753403e+06 3.591941e+06
4.376270e+06 3.759440e+06 3.587499e+06
4.374702e+06 3.765472e+06 3.583052e+06
4.373129e+06 3.771500e+06 3.578601e+06
4.371550e+06 3.777522e+06 3.574146e+06
4.369965e+06 3.783540e+06 3.569685e+06
4.368375e+06 3.789553e+06 3.565221e+06
4.366779e+06 3.795561e+06 3.560751e+06
4.365178e+06 3.801564e+06 3.556278e+06
4.363570e+06 3.807562e+06 3.551799e+06
4.361958e+06 3.813555e+06 3.547316e+06
4.360340e+06 3.819544e+06 3.542829e+06
4.358716e+06 3.825527e+06 3.538337e+06
4.357086e+06 3.831506e+06 3.533841e+06
4.355452e+06 3.837480e+06 3.529340e+06
4.353811e+06 3.843449e+06 3.524834e+06
4.352165e+06 3.849412e+06 3.520324e+06
4.350513e+06 3.855371e+06 3.515810e+06
4.348856e+06 3.861325e+06 3.511291e+06
4.347193e+06 3.867274e+06 3.506768e+06
4.345525e+06 3.873219e+06 3.502240e+06
4.343851e+06 3.879158e+06 3.497707e+06
4.342171e+06 3.885092e+06 3.493171e+06
4.340486e+06 3.891021e+06 3.488629e+06
4.338796e+06 3.896945e+06 3.484084e+06
4.337100e+06 3.902864e+06 3.479534e+06
4.335398e+06 3.908778e+06 3.474979e+06
4.333691e+06 3.914688e+06 3.470420e+06
4.331978e+06 3.920592e+06 3.465857e+06
4.330259e+06 3.926491e+06 3.461289e+06
4.328535e+06 3.932385e+06 3.456716e+06
4.326806e+06 3.938274e+06 3.452140e+06
4.325071e+06 3.944158e+06 3.447559e+06
4.323330e+06 3.950037e+06 3.442973e+06
4.321584e+06 3.955911e+06 3.438383e+06
4.319833e+06 3.961779e+06 3.433789e+06
4.318076e+06 3.967643e+06 3.429191e+06
4.316313e+06 3.973502e+06 3.424588e+06
4.314545e+06 3.979355e+06 3.419980e+06
4.312771e+06 3.985203e+06 3.415368e+06
4.310992e+06 3.991047e+06 3.410752e+06
4.309207e+06 3.996885e+06 3.406132e+06
4.307417e+06 4.002718e+06 3.401507e+06
4.305621e+06 4.008546e+06 3.396878e+06
4.303820e+06 4.014369e+06 3.392245e+06
4.302013e+06 4.020186e+06 3.387607e+06
4.300201e+06 4.025999e+06 3.382965e+06
4.298383e+06 4.031806e+06 3.378318e+06
4.296560e+06 4.037608e+06 3.373668e+06
4.294731e+06 4.043405e+06 3.369013e+06
4.292897e+06 4.049197e+06 3.364353e+06
4.291057e+06 4.054983e+06 3.359690e+06
4.289211e+06 4.060765e+06 3.355022e+06
4.287361e+06 4.066541e+06 3.350350e+06
4.285504e+06 4.072312e+06 3.345673e+06
4.283643e+06 4.078078e+06 3.340992e+06
4.281775e+06 4.083838e+06 3.336308e+06
4.279903e+06 4.089594e+06 3.331618e+06
4.278025e+06 4.095344e+06 3.326925e+06
4.276141e+06 4.101088e+06 3.322227e+06
4.274252e+06 4.106828e+06 3.317525e+06
4.272357e+06 4.112562e+06 3.312819e+06
4.270457e+06 4.118291e+06 3.308109e+06
4.268551e+06 4.124015e+06 3.303394e+06
4.266640e+06 4.129733e+06 3.298675e+06
4.264724e+06 4.135447e+06 3.293952e+06
4.262802e+06 4.141154e+06 3.289225e+06
4.260875e+06 4.146857e+06 3.284493e+06
4.258942e+06 4.152554e+06 3.279758e+06
4.257004e+06 4.158246e+06 3.275018e+06
4.255060e+06 4.163933e+06 3.270274e+06
4.253111e+06 4.169614e+06 3.265526e+06
4.251156e+06 4.175290e+06 3.260773e+06
4.249196e+06 4.180960e+06 3.256017e+06
4.247230e+06 4.186626e+06 3.251256e+06
4.245260e+06 4.192286e+06 3.246491e+06
4.243283e+06 4.197940e+06 3.241723e+06
4.241301e+06 4.203589e+06 3.236949e+06
4.239314e+06 4.209233e+06 3.232172e+06
4.237321e+06 4.214871e+06 3.227391e+06
4.235323e+06 4.220504e+06 3.222606e+06
4.233320e+06 4.226132e+06 3.217816e+06
4.231311e+06 4.231754e+06 3.213022e+06
4.229297e+06 4.237371e+06 3.208225e+06
4.227277e+06 4.242982e+06 3.203423e+06
4.225252e+06 4.248588e+06 3.198617e+06
4.223221e+06 4.254188e+06 3.193807e+06
4.221185e+06 4.259783e+06 3.188993e+06
4.219144e+06 4.265373e+06 3.184175e+06
4.217097e+06 4.270957e+06 3.179352e+06
4.215045e+06 4.276535e+06 3.174526e+06
4.212988e+06 4.282108e+06 3.169696e+06
4.210925e+06 4.287676e+06 3.164862e+06
4.208856e+06 4.293238e+06 3.160023e+06
4.206783e+06 4.298795e+06 3.155181e+06
4.204704e+06 4.304346e+06 3.150334e+06
4.202619e+06 4.309892e+06 3.145484e+06
4.200529e+06 4.315432e+06 3.140630e+06
4.198434e+06 4.320966e+06 3.135771e+06
4.196334e+06 4.326496e+06 3.130909e+06
4.194228e+06 4.332019e+06 3.126042e+06
4.192117e+06 4.337537e+06 3.121172e+06
4.190000e+06 4.343050e+06 3.116297e+06
4.187878e+06 4.348557e+06 3.111419e+06
4.185751e+06 4.354058e+06 3.106537e+06
4.183618e+06 4.359554e+06 3.101650e+06
4.181480e+06 4.365044e+06 3.096760e+06
4.179336e+06 4.370529e+06 3.091866e+06
4.177188e+06 4.376008e+06 3.086968e+06
4.175034e+06 4.381481e+06 3.082066e+06
4.172874e+06 4.386949e+06 3.077160e+06
4.170709e+06 4.392411e+06 3.072250e+06
4.168539e+06 4.397868e+06 3.067336e+06
4.166364e+06 4.403319e+06 3.062418e+06
4.164183e+06 4.408764e+06 3.057497e+06
4.161997e+06 4.414204e+06 3.052571e+06
4.159806e+06 4.419638e+06 3.047642e+06
4.157609e+06 4.425067e+06 3.042708e+06
4.155407e+06 4.430490e+06 3.037771e+06
4.153200e+06 4.435907e+06 3.032830e+06
4.150987e+06 4.441318e+06 3.027885e+06
4.148769e+06 4.446724e+06 3.022936e+06
4.146546e+06 4.452124e+06 3.017984e+06
4.144318e+06 4.457519e+06 3.013027e+06
4.142084e+06 4.462908e+06 3.008067e+06
4.139845e+06 4.468291e+06 3.003103e+06
4.137600e+06 4.473668e+06 2.998135e+06
4.135351e+06 4.479040e+06 2.993163e+06
4.133096e+06 4.484406e+06 2.988187e+06
4.130836e+06 4.489766e+06 2.983208e+06
4.128570e+06 4.495120e+06 2.978225e+06
4.126299e+06 4.500469e+06 2.973238e+06
4.124023e+06 4.505812e+06 2.968247e+06
4.121742e+06 4.511149e+06 2.963252e+06
4.119455e+06 4.516481e+06 2.958254e+06
4.117164e+06 4.521806e+06 2.953252e+06
4.114866e+06 4.527126e+06 2.948246e+06
4.112564e+06 4.532441e+06 2.943236e+06
4.110257e+06 4.537749e+06 2.938223e+06
4.107944e+06 4.543052e+06 2.933206e+06
4.105626e+06 4.548349e+06 2.928185e+06
4.103302e+06 4.553640e+06 2.923160e+06
4.100974e+06 4.558925e+06 2.918132e+06
4.098640e+06 4.564204e+06 2.913100e+06
4.096301e+06 4.569478e+06 2.908064e+06
4.093957e+06 4.574745e+06 2.903025e+06
4.091607e+06 4.580007e+06 2.897982e+06
4.089253e+06 4.585263e+06 2.892935e+06
4.086893e+06 4.590514e+06 2.887884e+06
4.084527e+06 4.595758e+06 2.882830e+06
4.082157e+06 4.600997e+06 2.877772e+06
4.079782e+06 4.606229e+06 2.872711e+06
4.077401e+06 4.611456e+06 2.867645e+06
4.075015e+06 4.616677e+06 2.862577e+06
4.072624e+06 4.621892e+06 2.857504e+06
4.070227e+06 4.627101e+06 2.852428e+06
4.067826e+06 4.632304e+06 2.847348e+06
4.065419e+06 4.637502e+06 2.842265e+06
4.063007e+06 4.642693e+06 2.837178e+06
4.060590e+06 4.647879e+06 2.832087e+06
4.058168e+06 4.653058e+06 2.826993e+06
4.055741e+06 4.658232e+06 2.821895e+06
4.053308e+06 4.663400e+06 2.816794e+06
4.050870e+06 4.668562e+06 2.811689e+06
4.048427e+06 4.673718e+06 2.806581e+06
4.045979e+06 4.678867e+06 2.801469e+06
4.043526e+06 4.684011e+06 2.796353e+06
4.041068e+06 4.689149e+06 2.791234e+06
4.038604e+06 4.694282e+06 2.786111e+06
4.036135e+06 4.699408e+06 2.780985e+06
4.033661e+06 4.704528e+06 2.775855e+06
4.031183e+06 4.709642e+06 2.770721e+06
4.028698e+06 4.714750e+06 2.765584e+06
4.026209e+06 4.719852e+06 2.760444e+06
4.023715e+06 4.724948e+06 2.755300e+06
4.021215e+06 4.730038e+06 2.750153e+06
4.018711e+06 4.735122e+06 2.745002e+06
4.016201e+06 4.740200e+06 2.739847e+06
4.013686e+06 4.745272e+06 2.734690e+06
4.011166e+06 4.750338e+06 2.729528e+06
4.008641e+06 4.755398e+06 2.724363e+06
4.006111e+06 4.760452e+06 2.719195e+06
4.003576e+06 4.765500e+06 2.714023e+06
4.001035e+06 4.770542e+06 2.708848e+06
3.998490e+06 4.775577e+06 2.703669e+06
